,first_name,last_name,gender,age,type,senate_class,party,twitter,tweet_id,tweet_text,tweet_retweet_count,tweet_favorite_count,IBM_text,Sadness,Joy,Tentative,Analytical,Confident,Fear,Anger
669,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986956651495387136,"RT @RepDougCollins: Grateful to work w/ @RepJeffries, @RepJudyChu &amp; others on the #MusicModernizationAct to bring fairness &amp; transparency i...",32,0,"RT @RepDougCollins: Grateful to work w/ @RepJeffries, @RepJudyChu &amp; others on the #MusicModernizationAct to bring fairness &amp; transparency i.... I'm so excited to be honored by @GRAMMYAdvocacy tonight with my friend and co-chair of @RespectCreators @RepDougCollins!!",,0.899562,,,,,
670,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986746165524860928,I'm so excited to be honored by @GRAMMYAdvocacy tonight with my friend and co-chair of @RespectCreators @RepDougCollins!! We are joined by the amazing @LisaLoeb! #GRAMMYsOnTheHill https://t.co/9N7k0wpzTm,8,45,I'm so excited to be honored by @GRAMMYAdvocacy tonight with my friend and co-chair of @RespectCreators @RepDougCollins!!,,0.918837,,,,,
671,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986682273838792705,"#PollutingPruitt's time at EPA has been mired with secrecy, waste of taxpayer $s and widespread conflicts of interest. Pruitt's unethical actions put the health and safety of all Americans at risk. Today, I cosponsored a resolution calling for his resignation. #BootPruitt",13,40,"#PollutingPruitt's time at EPA has been mired with secrecy, waste of taxpayer $s and widespread conflicts of interest.",,,0.5538,,,,
672,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986654276033314817,"RT @GRAMMYAdvocacy: Tonight's #GRAMMYsOnTheHill honorees, @RepJudyChu and @RepDougCollins present their perspective on the #MusicModernizat...",15,0,"RT @GRAMMYAdvocacy: Tonight's #GRAMMYsOnTheHill honorees, @RepJudyChu and @RepDougCollins present their perspective on the #MusicModernizat.... RT @Variety: Congress is poised to modernize music copyright: Guest column by @RepJudyChu and @RepDougCollins https://t.co/dG7ENnmW5i.",,0.732547,,,,,
673,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986595609984557057,RT @Variety: Congress is poised to modernize music copyright: Guest column by @RepJudyChu and @RepDougCollins https://t.co/dG7ENnmW5i,12,0,,,,,,,,
674,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986399981274836993,My thoughts and condolences are with the entire Bush family. Barbara was a model of strength and grace to the country. She will be missed.,10,47,My thoughts and condolences are with the entire Bush family.,0.772709,,,0.735673,0.618451,,
675,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986361852736233472,"60 years ago, @NASAJPL launched Explorer 1, beginning our exploration of space. This week, I submitted testimony in support of $2.235 billion for JPL to help us explore further and learn more, including a mission to Mars in 2020. https://t.co/o2CXstqFYp",10,23,,,,,,,,
676,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986334962755555328,"No matter your politics, all women deserve access to true &amp; comprehensive medical advice &amp; services from their chosen doctor. But Republicans are proposing a ""domestic gag rule"" to silence providers &amp; deny legal abortion options to women. #GOPisNotMyDoctor https://t.co/7aBbhMf92y",12,23,"No matter your politics, all women deserve access to true &amp; comprehensive medical advice &amp; services from their chosen doctor.",,,,0.778006,0.783854,,
677,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986298752821493760,"Families struggling w/ addiction should be able to trust the help their loved ones receive. But many sober living facilities are unregulated &amp; unprepared. I intro'd a bill to fix that &amp; today, @timkaine, @OrrinHatch, &amp; @SenWarren did the same in the Senate. 1 step closer!",4,17,Families struggling w/ addiction should be able to trust the help their loved ones receive.,,0.589327,,,,,
678,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986261250094006272,"Tax cuts don't pay for themselves, so how do Republicans want to pay for the #GOPTaxScam? By cutting crucial benefits like Medicare, Medicaid, and Social Security. https://t.co/i9WGBQGBua",89,92,"Tax cuts don't pay for themselves, so how do Republicans want to pay for the #GOPTaxScam?",,,,,,,
679,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,986012848496267267,RT @NancyPelosi: There is no excuse for forcing public servants to lie to the American people so the Administration can score political poi...,220,0,RT @NancyPelosi: There is no excuse for forcing public servants to lie to the American people so the Administration can score political poi....,,,,,,,
680,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,985914686360182784,"The Constitution is crystal clear: if the President wants to continue our involvement in #Syria, he must come to Congress with a plan for us to authorize. 88 bipartisan Representatives agree. Our letter, led by @RepZoeLofgren &amp; @RepBarbaraLee: https://t.co/qrXJgHku5i",22,38,"The Constitution is crystal clear: if the President wants to continue our involvement in #Syria, he must come to Congress with a plan for us to authorize.",,,,,0.660207,,
681,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,985208311921307648,"On this historically significant day for Sikhs, I'm wishing our Sikh American friends a happy #Vaisakhi! https://t.co/GgVoJCwfdT",22,55,"On this historically significant day for Sikhs, I'm wishing our Sikh American friends a happy #Vaisakhi!",,0.735449,,,,,
682,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,984878566394429440,"No surprise - massive corporate tax cuts are going towards enriching shareholders, not raising wages. https://t.co/qh22GmPpw5",53,59,"No surprise - massive corporate tax cuts are going towards enriching shareholders, not raising wages.",,,,,,,
683,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,984499753332469762,"The problem isn't welfare, it's wages! Millions of Americans work 2 or more jobs &amp; still depend on SNAP to help feed their families. Taking assistance away from needy families who ALREADY work isn't a policy for anything but abject cruelty. https://t.co/wcFMQMZlXA",18,45,"The problem isn't welfare, it's wages!",,,,0.842108,,,
684,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,984485848006656000,"Debate begins today on a new constitutional amendment requiring a balanced budget. But since GOP already passed tax cuts for the rich, that means rest of us will have to pay: --$1.7 trillion from Medicare--$2.6 trillion from Social Security--$1.2 trillion from Medicaid/CHIP/ACA https://t.co/TVvRLLwZv7",41,33,Debate begins today on a new constitutional amendment requiring a balanced budget.,,,,,,,
685,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,984464016029421569,"Proud to be standing with so many #AAPI advocates - just some of the thousands in DC this week with @AAAJ_AAJC, @AAAJ_LA, @AAAJ_Atlanta, &amp; @AAAJ_Chicago - to fight for immigration reform, the integrity of the census, and civil rights. #justiceconf18 #AdvancingJustice https://t.co/iGvCPR1pev",24,54,"Proud to be standing with so many #AAPI advocates - just some of the thousands in DC this week with @AAAJ_AAJC, @AAAJ_LA, @AAAJ_Atlanta, &amp; @AAAJ_Chicago - to fight for immigration reform, the integrity of the census, and civil rights.",,0.657817,0.539235,,,,
686,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,984168445385330688,"Tax day is coming &amp; many low/moderate-income families will receive free filing help thanks to the VITA Program. It also helps those who have limited English proficiency, including 242,000 in the San Gabriel Valley. Today, I'm proud Ways &amp; Means took a step to make VITA permanent https://t.co/AcL6fWYJNK",12,24,Tax day is coming &amp; many low/moderate-income families will receive free filing help thanks to the VITA Program.,,,,,,,
687,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,983711245869207552,"If you're a woman, today is the day it would take to earn as much as the average male worker did in 2017. That's the  #wagegap, and over a 40 year career, it robs families of more than $400,000. And it's worse for black and Hispanic women. ----#EqualPayDay",71,119,"If you're a woman, today is the day it would take to earn as much as the average male worker did in 2017.",,,,,,,
688,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,983461574106107904,"Our pets give us nothing but love. We should return the sentiment. That's why I introduced the HEART Act, along w/ @RepJohnKatko, to help care for dogs seized in animal fighting cases. Today, I'm thrilled @SenKamalaHarris &amp; @SenatorCollins intro'd the Senate version. https://t.co/IPckbx4GRs",15,85,Our pets give us nothing but love.,,,,,,,
689,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,983408754229235712,Pregnant women deserve honest &amp; accurate medical advice. But unscrupulous clinics manipulate vulnerable women. I'm glad John Oliver highlighted the ways these clinics use coercion to control women's behavior. Next step is stopping their abuse of public $$$ https://t.co/XzEzxKxzcL,39,93,Pregnant women deserve honest &amp; accurate medical advice.,,,,,0.955584,,
690,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,983398347947028480,"Congratulations to my friend and fellow @CAPAC member, @SenDuckworth on the birth of her baby girl - the first time a sitting senator has given birth!",48,186,"Congratulations to my friend and fellow @CAPAC member, @SenDuckworth on the birth of her baby girl - the first time a sitting senator has given birth!.",,0.772654,,,,,
691,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,981894717251227648,"RT @davidhogg111: @SpeakerRyan would you please please please allow a vote on universal background checks? If not, why? #AllowTheVote",1559,0,RT @davidhogg111: @SpeakerRyan would you please please please allow a vote on universal background checks?,,,,,,,
692,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,981631340650082305,"Anybody can be a hiker. And the new bus from the Gold Line makes that easier than ever. By connecting Angelenos to the San Gabriel Mtns Nat'l Monument, we're fulfilling the vision of connecting more communities to these gorgeous mountains, rivers &amp; forests https://t.co/JVVtuldtOB",14,32,Anybody can be a hiker.,,,0.968123,,,,
693,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,981566718001795073,"Martin Luther King's message was one of hope: that in the face of the worst, we should strive for the best. He showed us that change is possible and pointed us to the mountaintop. But we're not there yet. For that, we must keep marching &amp; fighting for equality for all #MLK50",12,52,"Martin Luther King's message was one of hope: that in the face of the worst, we should strive for the best.",,,,,,,
694,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,981278336063328257,"Immigration Courts must decide life or death issues for people who may have a legal right to be here. They should be focused on the case, not an arbitrary quota created by Jeff Sessions to reduce their effectiveness &amp; harm aspiring Americans. https://t.co/0qVY3dHu72",35,49,Immigration Courts must decide life or death issues for people who may have a legal right to be here.,,,,0.705784,,,
695,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,981164088037466113,"Ironically, protecting swamps seems to be the only EPA responsibility @EPAScottPruitt is taking seriously. https://t.co/jUN7N7RgsX",17,49,"Ironically, protecting swamps seems to be the only EPA responsibility @EPAScottPruitt is taking seriously.",,,,0.821444,,,
696,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,979421823753388037,"The Trump administration is misleading you to justify their attack on the #2020Census in an attempt to unconstitutionally drive down responses. ----""The last time the Census Bureau asked all U.S. households a question about U.S. citizenship was in 1950"" ----https://t.co/H5KCpa650k https://t.co/cAiq0Zttzq",124,176,The Trump administration is misleading you to justify their attack on the #2020Census in an attempt to unconstitutionally drive down responses.,,,,0.87232,,,
697,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,979421383557091328,"Thank you @BizFed for inviting me today to speak with local leaders about my work to help small businesses as well as to discuss updates on trade, tax, healthcare, and infrastructure. Southern California's economy is thriving, let's keep it up together! https://t.co/CGzu7hWuzF",5,7,"Thank you @BizFed for inviting me today to speak with local leaders about my work to help small businesses as well as to discuss updates on trade, tax, healthcare, and infrastructure.",,0.687101,,0.633185,,,
698,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,979180304224194560,Join me live on Facebook right now for my opioid workshop and how to help loved ones. Watch at https://t.co/aY7u89PpKH,9,18,Join me live on Facebook right now for my opioid workshop and how to help loved ones.,,0.771292,,,,,
699,Judy,Chu,F,64,rep,,Democrat,RepJudyChu,978764216470593537,RT @CAPAC: ICYMI: #CAPAC Chair @RepJudyChu's statement on Trump Administration's decision to add an untested citizenship question to #censu...,15,0,RT @CAPAC: ICYMI: #CAPAC Chair @RepJudyChu's statement on Trump Administration's decision to add an untested citizenship question to #censu.... #PollutingPruitt has consistently proven he cares more about helping past political donors than protecting the health of America's families.,0.609762,,,,,,
700,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989534631425925122,#PollutingPruitt has consistently proven he cares more about helping past political donors than protecting the health of America's families. He has one job. He's failed it. #BootPruitt https://t.co/3NqwbZSsiS,14,32,#PollutingPruitt has consistently proven he cares more about helping past political donors than protecting the health of America's families.,0.521355,,,0.705784,,,
701,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989527060023513088,"#PollutingPruitt's serious ethical lapses continue to pile up. The @USGAO concluded EPA broke the law by constructing Pruitt's $43,000 ""privacy booth."" #BootPruitt https://t.co/JQjyxr7TNA",9,14,#PollutingPruitt's serious ethical lapses continue to pile up.,,,,,0.704642,,
702,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989523278749487104,"#PollutingPruitt's time at EPA has been mired in secrecy, waste of taxpayer $s and widespread conflicts of interest. Pruitt's unethical actions put the health and safety of all Americans at risk. #BootPruitt https://t.co/vAhCy1rKtO",9,15,"#PollutingPruitt's time at EPA has been mired in secrecy, waste of taxpayer $s and widespread conflicts of interest.",,,0.5538,,,,
703,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989520777228808193,The American people have lost faith in the EPA. I received calls asking me to support the resolution that calls for @EPAScottPruitt's immediate resignation. I signed on to #BootPruitt. https://t.co/QwbcynypX1,34,74,The American people have lost faith in the EPA.,,,,,0.874372,,
704,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989515714611564545,FACT: @EPAScottPruitt is currently under SEVEN separate investigations. Pruitt is just the latest example of the Trump Admin's #CultureofCorruption and he must to be held accountable for his failures at @EPA. #BootPruitt https://t.co/ScAnGWMzux,65,78,FACT: @EPAScottPruitt is currently under SEVEN separate investigations.,,,,0.920855,0.898327,,
705,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989503896946184192,ICYMI... https://t.co/zGz5DggR0p,3,3,ICYMI... https://t.co/zGz5DggR0p.,,,,,,,
706,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989246409466699776,"Donald Trump continues his assault on low-income families. @washingtonpost reports Ben Carson will propose rent increases up to $100 a month for more than 4.5 million families receiving federal assistance.----A bold move by someone who spent $31,000 on a table. https://t.co/uQHeiSwDpS",27,44,Donald Trump continues his assault on low-income families.,,,,,,,
707,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989217582623453184,"Clean water is a basic human right, and the Flint water crisis should be a wake-up call. Lead poisoning is a real danger that must be taken seriously. The people of Flint have been at risk for four years, and Congress must do more to ensure clean drinking water. #DontForgetFlint https://t.co/RXmnaWZ1dl",6,7,"Clean water is a basic human right, and the Flint water crisis should be a wake-up call.",,,,,,,
708,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,989154826989776896,This is yet another attack on TPS. Congress must step in where Trump has failed. We must pass the #ASPIRETPS Act right away. https://t.co/BRcOJDWzaB,3,3,This is yet another attack on TPS.,,,,,,0.556572,
709,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,988900635457269761,".@RepKinzinger &amp; I with our colleagues @RepLaHood &amp; @RepDannyDavis, introduced H.R. 5590, the Opioid Addiction Action Plan, which would require @CMSGov to develop an #OpioidActionPlan with stakeholder feedback &amp; report to Congress by Jan. 1, 2019. https://t.co/hP8m7oSBgo",8,9,,,,,,,,
710,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,988470640767270914,Thank you @Essence for honoring me among this year's list of remarkable women fighting for justice and equality. This one's for #Brooklyn. #Woke100 https://t.co/6cknHtmQRt,35,107,Thank you @Essence for honoring me among this year's list of remarkable women fighting for justice and equality.,,0.763232,,,,,
711,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,988432477374083075,Happy Monday! I can't wait for another year of beautiful artwork from student artists in #District9. Interested in the 2018 Congressional Art Competition? Contact Reginald.Belon@mail.house.gov for submission details. https://t.co/HKSYDS3RMI,7,12,,,,,,,,
712,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,988085302748205056,Today is #EarthDay2018 and I support this year's mission to #EndPlasticPollution. Small actions we take daily can prompt drastic changes in our environment &amp; our communities. Click here to calculate your plastic use. https://t.co/OrE4GqtkCH. Thanks @EarthDayNetwork!,4,8,Today is #EarthDay2018 and I support this year's mission to #EndPlasticPollution. Small actions we take daily can prompt drastic changes in our environment &amp; our communities.,,0.649682,,,,,
713,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,987726461464440837,"From its inception, the goal of @CarverBankNYC was to foster community growth by providing local residents a place to obtain mortgages to buy homes, and grow businesses within the communities it serves.",3,2,"From its inception, the goal of @CarverBankNYC was to foster community growth by providing local residents a place to obtain mortgages to buy homes, and grow businesses within the communities it serves..",,0.765217,,,,,
714,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,987722711408562177,"I am proud to have attended the grand reopening of @CarverBankNYC, the 1st Black owned bank on @NASDAQ. Carver has been instrumental to our livelihoods, and helped our community thrive. Carver is right back where it belongs, in our neighborhood.----Photo credit: @ATLBlackStar https://t.co/AWdOJPAiff",3,14,"I am proud to have attended the grand reopening of @CarverBankNYC, the 1st Black owned bank on @NASDAQ.",,0.866314,,,,,
715,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,987359013682733056,"RT @NancyPelosi: But at least that secretary in Lancaster, PA got $1.50 more a week, right @SpeakerRyan? #GOPTaxScam https://t.co/ifPC89JKO6",2387,0,"RT @NancyPelosi: But at least that secretary in Lancaster, PA got $1.50 more a week, right @SpeakerRyan?",,,,,,,
716,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986967684939177984,"I am inspired by the #MarchForOurLives NYC activists from @Columbia who hand-delivered constituent postcards urging me to support sensible gun legislation. I stand with them, and am working with my colleagues so that we can promise our children: #NeverAgain. https://t.co/5j0mTQetgJ",6,17,I am inspired by the #MarchForOurLives NYC activists from @Columbia who hand-delivered constituent postcards urging me to support sensible gun legislation.,,0.730957,,,,,
717,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986692336456552448,#PollutingPruitt's thoughts on being @EPA administrator: Treat yourself to the high life on the taxpayer's dime while proposing drastic cuts to public health &amp; the environment. Exactly why he needs to go. #BootPruitt,18,24,#PollutingPruitt's thoughts on being @EPA administrator: Treat yourself to the high life on the taxpayer's dime while proposing drastic cuts to public health &amp; the environment.,,0.519286,,0.767076,,,
718,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986688827199774720,.@EPAScottPruitt must resign. He is a part of this administration's culture of corruption and incompetence. His willingness to pollute our communities to satisfy special interests is endangering the health of our children. #PollutingPruitt https://t.co/DbcqIYWP6s,75,148,,,,,,,,
719,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986663285184483329,"This is a big deal. Thank you for your leadership, @NYGovCuomo. https://t.co/kiFzTLDL7n",58,268,,,,,,,,
720,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986604517188923392,I am watching these hearing today. You should too.  Watch LIVE [?] https://t.co/EP4bcxaXQE https://t.co/dxTYmxwfR5,6,6,I am watching these hearing today.,,,,,,,
721,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986409852141494272,Grateful for Barbara Bush's service to our great nation. My heartfelt condolences are with the entire Bush family at this difficult time.,8,35,Grateful for Barbara Bush's service to our great nation.,,0.815221,,,,,
722,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986305790834302976,"Thankful for my sister-friend @MClyburnFCC today. A staunch defender of #NetNeutrality, Mignon has been the conscience of the commission throughout her tenure on the @FCC. I am grateful for her service and wish her much continued success. https://t.co/GGyiyGngA5",10,18,,,,,,,,
723,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986273252434694145,"The top 5% of earners in our state receive 72% of the state's tax breaks while hardworking, middle class New Yorkers get left behind. #GOPTaxScam https://t.co/x7FXFnWalq",19,17,"The top 5% of earners in our state receive 72% of the state's tax breaks while hardworking, middle class New Yorkers get left behind.",0.54655,,,,,,
724,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986269440995221504,The #GOPTaxScam will cause Americans' health insurance premiums to skyrocket. #TaxDay https://t.co/mKBmEtivhi,6,4,The #GOPTaxScam will cause Americans' health insurance premiums to skyrocket.,,,,0.687768,,,
725,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986265662724231168,"Tax cuts don't pay for themselves, so how do Republicans want to pay for the #GOPTaxScam? By cutting crucial benefits like Medicare, Medicaid, and Social Security. #TaxDay https://t.co/2b9pUZF0V4",7,4,"Tax cuts don't pay for themselves, so how do Republicans want to pay for the #GOPTaxScam?",,,,,,,
726,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986258119893422081,"Big corporations and Republicans' wealthy donors get huge tax breaks, while raising taxes on 86 million middle-class Americans. #TaxDay https://t.co/GuKMKISCx0",6,6,"Big corporations and Republicans' wealthy donors get huge tax breaks, while raising taxes on 86 million middle-class Americans.",,,,,,,
727,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,986250549728284673,"This #TaxDay remember, Speaker Ryan once bragged about handing a stunningly paltry tax cut of $1.50 per week to workers - at the same time his #GOPTaxScam gives away billions and billions of dollars to corporations and the wealthiest. https://t.co/TKXFEXapVn",192,294,"This #TaxDay remember, Speaker Ryan once bragged about handing a stunningly paltry tax cut of $1.50 per week to workers - at the same time his #GOPTaxScam gives away billions and billions of dollars to corporations and the wealthiest.",,,,0.548904,,,
728,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,985216139885207554,"On this historically significant day for Sikhs, I'm wishing our Sikh American friends a happy #Vaisakhi! https://t.co/bxqf5mgqbp",15,38,"On this historically significant day for Sikhs, I'm wishing our Sikh American friends a happy #Vaisakhi!",,0.735449,,,,,
729,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,985178593230716928,"I am proud to join with @RepPaulTonko and over 150 other Democrats in Congress to cosponsor the Scientific Integrity Act (#HR1358), a bill that would keep public science free from undue influence.",17,37,"I am proud to join with @RepPaulTonko and over 150 other Democrats in Congress to cosponsor the Scientific Integrity Act (#HR1358), a bill that would keep public science free from undue influence.. Public science helps us see how America's laws &amp; policies impact American families and communities.",,0.543551,,,,,
730,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,985171046079885312,Public science helps us see how America's laws &amp; policies impact American families and communities. We need to know if that science is being filtered for power or profit. #ScienceMatters #MarchforScience,3,8,Public science helps us see how America's laws &amp; policies impact American families and communities.,,,,,,,
731,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984979865513418755,President Trump must also hold Putin accountable for his enabling of the Assad regime's atrocities against the Syrian people.,17,35,President Trump must also hold Putin accountable for his enabling of the Assad regime's atrocities against the Syrian people..,,,,,,,
732,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984979863839879168,The President must come to Congress and secure the approval required for military action.,24,42,"The President must come to Congress and secure the approval required for military action.. Bashar al-Assad must be held accountable for his use of chemical weapons against civilians, however these current strikes are being carried out without the authorization of the United States Congress.",,,,,0.579436,,
733,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984979861767847937,"Bashar al-Assad must be held accountable for his use of chemical weapons against civilians, however these current strikes are being carried out without the authorization of the United States Congress. This is unacceptable.",46,116,,,,,,,,
734,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984884136035999744,"Click the link to watch me question Facebook CEO Mark Zuckerberg during the E&amp;C #FacebookHearing. Facebook must be held accountable for failing to protect consumers' data, as well as failing to hire a diverse staff to ensure cultural competency.  https://t.co/S7PwTDRb8p",2,9,,,,,,,,
735,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984883698146402305,April 14 will mark 1460 days since #BokoHaram abducted 276 schoolgirls. 112 are still missing. #BBOG,7,6,April 14 will mark 1460 days since #BokoHaram abducted 276 schoolgirls.,,,,,,,
736,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984795063363522561,"'Opioid Epidemic in the Black Community' Congressional Briefing was held on Wednesday. We were joined by the 20th @Surgeon_General Adams, who explained the scope of the problem and how blacks are dying of opioid overdoses at a higher rate than whites. #opioidcrisis https://t.co/QsWvA9gmK1",4,9,'Opioid Epidemic in the Black Community' Congressional Briefing was held on Wednesday.,,,,,,,
737,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984551980042539009,"On #HolocaustRemembranceDay, we commit to honoring the memories of those lost by telling their stories and speaking out against anti-Semitism, racism, and injustice in all its forms. https://t.co/EsJxwAERzo",6,17,"On #HolocaustRemembranceDay, we commit to honoring the memories of those lost by telling their stories and speaking out against anti-Semitism, racism, and injustice in all its forms.",0.674337,,,,0.660207,,
738,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984512841272078336,Protecting the Special Counsel's investigation into Russia's interference in our election is extremely important. ----45's threats to fire Mueller or Rosenstein must be taken seriously. ----Doing so would impend this critical investigation.,15,36,Protecting the Special Counsel's investigation into Russia's interference in our election is extremely important.,,,,0.560098,,,
739,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984477556379471877,"The Board directs the exercise of the powers of the Postal Service, directs &amp; controls its expenditures, reviews its practices, conducts long-range planning, approves officer compensation &amp; sets policies on all postal matters. We need to fill these vacancies ASAP.",6,9,"The Board directs the exercise of the powers of the Postal Service, directs &amp; controls its expenditures, reviews its practices, conducts long-range planning, approves officer compensation &amp; sets policies on all postal matters.",,,,,,,
740,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984476331038728192,"USPS UPDATE: Last month, I sent a letter to Senate Majority Leader @mitchmcconnell &amp; Chairman @senronjohnson, asking for a hearing date to fill vital vacancies on the USPS Board of Governors. Those Senate hearings will take place next week! ----https://t.co/OCU8iXkgvx https://t.co/GnKilRHSRd",3,7,"USPS UPDATE: Last month, I sent a letter to Senate Majority Leader @mitchmcconnell &amp; Chairman @senronjohnson, asking for a hearing date to fill vital vacancies on the USPS Board of Governors.",,,,,,,
741,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984129171596115969,The @Surgeon_General will also join us to give opening remarks! See you soon. https://t.co/wg4R0UTZDq,4,6,The @Surgeon_General will also join us to give opening remarks!,,0.611996,,,,,
742,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984115589269647361,His answer: NO.,11,20,,,,,,,,
743,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984115583640899584,I've also asked Mr. Zuckerberg if the Obama Campaign violated Facebook's policies when it collected millions of Facebook users' data through its own app during the 2012 election. #Zuckerberg,13,23,,,,,,,,
744,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984114868826537984,"His answer was, ""Yes.""",5,18,"His answer was, ""Yes."".",,,,0.982476,,,
745,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984114800811704320,I've asked Mr. Zuckerberg if Aleksandr Kogan violated Facebook policy when he shared the data he acquired through his quiz app with Cambridge Analytica. #Zuckerberg,8,18,I've asked Mr. Zuckerberg if Aleksandr Kogan violated Facebook policy when he shared the data he acquired through his quiz app with Cambridge Analytica.,,,,,,,
746,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984114498448609280,"RT @mkumib: Oh yes, my rep @RepYvetteClarke is questioning #Zuckerberg about FB's lack of diversity and cultural competency on staff, as we...",10,0,"RT @mkumib: Oh yes, my rep @RepYvetteClarke is questioning #Zuckerberg about FB's lack of diversity and cultural competency on staff, as we.... I've also asked Mr. Zuckerberg what Facebook has done to stop these kind of racially divisive tactics from being exploited on the platform.. I've asked Mr. Zuckerberg if the lack of diversity in Facebook's C-Suite is a reason in which the company could not investigate these claims that incited racial division..",,,,,,,
747,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984114282756562946,I've also asked Mr. Zuckerberg what Facebook has done to stop these kind of racially divisive tactics from being exploited on the platform.,7,23,,,,,,,,
748,Yvette,Clarke,F,53,rep,,Democrat,RepYvetteClarke,984114281007538176,I've asked Mr. Zuckerberg if the lack of diversity in Facebook's C-Suite is a reason in which the company could not investigate these claims that incited racial division.,6,21,,,,,,,,
