score,tone_name,doc_id
0.66671,Emotional Range,298
0.098047,Anger,299
0.103819,Disgust,299
0.092021,Fear,299
0.550123,Joy,299
0.636084,Sadness,299
0.31731,Analytical,299
0.230935,Confident,299
0.0,Tentative,299
0.159348,Openness,299
0.807802,Conscientiousness,299
0.733989,Extraversion,299
0.818865,Agreeableness,299
0.557137,Emotional Range,299
0.101829,Anger,300
0.146457,Disgust,300
0.135656,Fear,300
0.568739,Joy,300
0.57626,Sadness,300
0.064343,Analytical,300
0.032338,Confident,300
0.0,Tentative,300
0.341891,Openness,300
0.921151,Conscientiousness,300
0.412698,Extraversion,300
0.862792,Agreeableness,300
0.773181,Emotional Range,300
0.085778,Anger,301
0.104605,Disgust,301
0.106247,Fear,301
0.589301,Joy,301
0.54903,Sadness,301
0.456877,Analytical,301
0.219507,Confident,301
0.0,Tentative,301
0.340541,Openness,301
0.924095,Conscientiousness,301
0.733646,Extraversion,301
0.934232,Agreeableness,301
0.691418,Emotional Range,301
0.067567,Anger,302
0.11414,Disgust,302
0.104841,Fear,302
0.614504,Joy,302
0.466074,Sadness,302
0.0,Analytical,302
0.177927,Confident,302
0.0,Tentative,302
0.225568,Openness,302
0.894272,Conscientiousness,302
0.624976,Extraversion,302
0.987639,Agreeableness,302
0.645651,Emotional Range,302
0.080056,Anger,303
0.111711,Disgust,303
0.067502,Fear,303
0.673894,Joy,303
0.157815,Sadness,303
0.0,Analytical,303
0.009586,Confident,303
0.0,Tentative,303
0.420904,Openness,303
0.927478,Conscientiousness,303
0.862782,Extraversion,303
0.968914,Agreeableness,303
0.790597,Emotional Range,303
0.077304,Anger,304
0.132053,Disgust,304
0.084586,Fear,304
0.629323,Joy,304
0.443347,Sadness,304
0.048374,Analytical,304
0.0,Confident,304
0.001163,Tentative,304
0.369497,Openness,304
0.947088,Conscientiousness,304
0.828986,Extraversion,304
0.902756,Agreeableness,304
0.808569,Emotional Range,304
0.582707,Anger,305
0.43933,Disgust,305
0.478275,Fear,305
0.571447,Joy,305
0.21168,Sadness,305
0.073077,Analytical,305
0.0,Confident,305
0.593832,Tentative,305
0.35045,Openness,305
0.742129,Conscientiousness,305
0.870983,Extraversion,305
0.686865,Agreeableness,305
0.736326,Emotional Range,305
0.073469,Anger,306
0.102542,Disgust,306
0.084819,Fear,306
0.626161,Joy,306
0.503535,Sadness,306
0.002792,Analytical,306
0.398638,Confident,306
0.0,Tentative,306
0.152206,Openness,306
0.936783,Conscientiousness,306
0.782286,Extraversion,306
0.92707,Agreeableness,306
0.820388,Emotional Range,306
0.101453,Anger,307
0.514774,Disgust,307
0.08855,Fear,307
0.613341,Joy,307
0.167849,Sadness,307
0.477371,Analytical,307
0.0858,Confident,307
0.0,Tentative,307
0.203689,Openness,307
0.92755,Conscientiousness,307
0.788307,Extraversion,307
0.897542,Agreeableness,307
0.832256,Emotional Range,307
0.059512,Anger,308
0.077651,Disgust,308
0.085269,Fear,308
0.658614,Joy,308
0.1783,Sadness,308
0.344599,Analytical,308
0.0,Confident,308
0.052223,Tentative,308
0.382233,Openness,308
0.813318,Conscientiousness,308
0.77443,Extraversion,308
0.864448,Agreeableness,308
0.831776,Emotional Range,308
0.11818,Anger,309
0.153632,Disgust,309
0.094927,Fear,309
0.628643,Joy,309
0.552803,Sadness,309
0.42786,Analytical,309
0.0,Confident,309
0.247638,Tentative,309
0.25058,Openness,309
0.882146,Conscientiousness,309
0.707472,Extraversion,309
0.802245,Agreeableness,309
0.76182,Emotional Range,309
0.076388,Anger,310
0.112273,Disgust,310
0.502753,Fear,310
0.662449,Joy,310
0.169071,Sadness,310
0.374242,Analytical,310
0.0,Confident,310
0.028748,Tentative,310
0.392699,Openness,310
0.873552,Conscientiousness,310
0.908443,Extraversion,310
0.869282,Agreeableness,310
0.814371,Emotional Range,310
0.085318,Anger,311
0.538042,Disgust,311
0.123324,Fear,311
0.592996,Joy,311
0.506832,Sadness,311
0.0,Analytical,311
0.0,Confident,311
0.034761,Tentative,311
0.060534,Openness,311
0.92034,Conscientiousness,311
0.364959,Extraversion,311
0.972835,Agreeableness,311
0.58666,Emotional Range,311
0.075732,Anger,312
0.509374,Disgust,312
0.09436,Fear,312
0.619173,Joy,312
0.159603,Sadness,312
0.0,Analytical,312
0.0,Confident,312
0.006321,Tentative,312
0.235269,Openness,312
0.806396,Conscientiousness,312
0.654467,Extraversion,312
0.941524,Agreeableness,312
0.539353,Emotional Range,312
0.071309,Anger,313
0.510887,Disgust,313
0.125523,Fear,313
0.671514,Joy,313
0.203659,Sadness,313
0.154214,Analytical,313
0.0,Confident,313
0.008817,Tentative,313
0.309637,Openness,313
0.861144,Conscientiousness,313
0.599436,Extraversion,313
0.96056,Agreeableness,313
0.588655,Emotional Range,313
0.052732,Anger,314
0.087672,Disgust,314
0.051938,Fear,314
0.741895,Joy,314
0.10976,Sadness,314
0.047412,Analytical,314
0.000856,Confident,314
0.0,Tentative,314
0.179093,Openness,314
0.827561,Conscientiousness,314
0.890188,Extraversion,314
0.942504,Agreeableness,314
0.501617,Emotional Range,314
0.074803,Anger,315
0.117237,Disgust,315
0.06768,Fear,315
0.632451,Joy,315
0.497209,Sadness,315
0.014987,Analytical,315
0.0,Confident,315
8e-05,Tentative,315
0.177822,Openness,315
0.930884,Conscientiousness,315
0.712221,Extraversion,315
0.938703,Agreeableness,315
0.781501,Emotional Range,315
0.088192,Anger,316
0.518945,Disgust,316
0.093682,Fear,316
0.487762,Joy,316
0.515074,Sadness,316
0.0,Analytical,316
0.22822,Confident,316
0.0,Tentative,316
0.249073,Openness,316
0.973161,Conscientiousness,316
0.428415,Extraversion,316
0.727583,Agreeableness,316
0.895169,Emotional Range,316
0.066105,Anger,317
0.124109,Disgust,317
0.066975,Fear,317
0.68284,Joy,317
0.125746,Sadness,317
0.017437,Analytical,317
0.0,Confident,317
0.10911,Tentative,317
0.172767,Openness,317
0.740822,Conscientiousness,317
0.821696,Extraversion,317
0.888451,Agreeableness,317
0.5735,Emotional Range,317
0.080092,Anger,318
0.092775,Disgust,318
0.052184,Fear,318
0.678808,Joy,318
0.097301,Sadness,318
0.0,Analytical,318
0.034697,Confident,318
0.0,Tentative,318
0.189158,Openness,318
0.907781,Conscientiousness,318
0.738371,Extraversion,318
0.940745,Agreeableness,318
0.715389,Emotional Range,318
0.494653,Anger,319
0.482962,Disgust,319
0.090828,Fear,319
0.643333,Joy,319
0.50151,Sadness,319
0.0,Analytical,319
0.0,Confident,319
0.146938,Tentative,319
0.253203,Openness,319
0.035954,Conscientiousness,319
0.260764,Extraversion,319
0.576979,Agreeableness,319
0.083079,Emotional Range,319
0.095603,Anger,320
0.524117,Disgust,320
0.104466,Fear,320
0.620317,Joy,320
0.511765,Sadness,320
0.0,Analytical,320
0.17837,Confident,320
0.0,Tentative,320
0.078206,Openness,320
0.960084,Conscientiousness,320
0.225971,Extraversion,320
0.951094,Agreeableness,320
0.680706,Emotional Range,320
0.108244,Anger,321
0.134458,Disgust,321
0.113661,Fear,321
0.581454,Joy,321
0.542089,Sadness,321
0.0,Analytical,321
0.0,Confident,321
0.245581,Tentative,321
0.111259,Openness,321
0.964022,Conscientiousness,321
0.688064,Extraversion,321
0.883595,Agreeableness,321
0.812785,Emotional Range,321
0.055673,Anger,322
0.05872,Disgust,322
0.08724,Fear,322
0.704922,Joy,322
0.14388,Sadness,322
0.135873,Analytical,322
0.0,Confident,322
0.109819,Tentative,322
0.134249,Openness,322
0.948335,Conscientiousness,322
0.829624,Extraversion,322
0.963375,Agreeableness,322
0.824779,Emotional Range,322
0.119369,Anger,323
0.076914,Disgust,323
0.062983,Fear,323
0.733201,Joy,323
0.089048,Sadness,323
0.0,Analytical,323
0.0,Confident,323
0.024181,Tentative,323
0.46135,Openness,323
0.938975,Conscientiousness,323
0.939561,Extraversion,323
0.908559,Agreeableness,323
0.831411,Emotional Range,323
0.217034,Anger,324
0.588656,Disgust,324
0.133196,Fear,324
0.498423,Joy,324
0.537754,Sadness,324
0.0,Analytical,324
0.0,Confident,324
0.147063,Tentative,324
0.401608,Openness,324
0.028429,Conscientiousness,324
0.386317,Extraversion,324
0.176442,Agreeableness,324
0.154369,Emotional Range,324
0.072341,Anger,325
0.458367,Disgust,325
0.068816,Fear,325
0.626429,Joy,325
0.557553,Sadness,325
0.0,Analytical,325
0.3142,Confident,325
0.0,Tentative,325
0.100754,Openness,325
0.947356,Conscientiousness,325
0.602326,Extraversion,325
0.90933,Agreeableness,325
0.887707,Emotional Range,325
0.126625,Anger,326
0.470784,Disgust,326
0.103712,Fear,326
0.617153,Joy,326
0.524408,Sadness,326
0.0,Analytical,326
0.634059,Confident,326
0.0,Tentative,326
0.106252,Openness,326
0.877145,Conscientiousness,326
0.7481,Extraversion,326
0.953118,Agreeableness,326
0.551111,Emotional Range,326
0.109585,Anger,327
0.461672,Disgust,327
0.087062,Fear,327
0.636611,Joy,327
0.151364,Sadness,327
0.242547,Analytical,327
0.399133,Confident,327
0.0,Tentative,327
0.318588,Openness,327
0.942108,Conscientiousness,327
0.760791,Extraversion,327
0.940852,Agreeableness,327
0.756839,Emotional Range,327
0.115066,Anger,328
0.150921,Disgust,328
0.114451,Fear,328
0.607667,Joy,328
0.531058,Sadness,328
0.003839,Analytical,328
0.0,Confident,328
0.170418,Tentative,328
0.473025,Openness,328
0.932559,Conscientiousness,328
0.846653,Extraversion,328
0.938605,Agreeableness,328
0.702932,Emotional Range,328
0.078527,Anger,329
0.105928,Disgust,329
0.094539,Fear,329
0.663783,Joy,329
0.161854,Sadness,329
0.0,Analytical,329
0.0,Confident,329
0.078767,Tentative,329
0.213337,Openness,329
0.886656,Conscientiousness,329
0.898851,Extraversion,329
0.954378,Agreeableness,329
0.712412,Emotional Range,329
0.074799,Anger,330
0.10104,Disgust,330
0.095789,Fear,330
0.620492,Joy,330
0.171718,Sadness,330
0.040868,Analytical,330
0.0,Confident,330
0.05261,Tentative,330
0.25372,Openness,330
0.730173,Conscientiousness,330
0.711772,Extraversion,330
0.887675,Agreeableness,330
0.563163,Emotional Range,330
0.067793,Anger,331
0.098379,Disgust,331
0.065578,Fear,331
0.643305,Joy,331
0.511502,Sadness,331
0.181746,Analytical,331
0.003629,Confident,331
0.0,Tentative,331
0.220235,Openness,331
0.920172,Conscientiousness,331
0.80356,Extraversion,331
0.96144,Agreeableness,331
0.734703,Emotional Range,331
0.085168,Anger,332
0.485493,Disgust,332
0.06751,Fear,332
0.618994,Joy,332
0.530332,Sadness,332
0.0,Analytical,332
0.0,Confident,332
0.099335,Tentative,332
0.380168,Openness,332
0.952883,Conscientiousness,332
0.776698,Extraversion,332
0.992273,Agreeableness,332
0.723123,Emotional Range,332
0.095125,Anger,333
0.117454,Disgust,333
0.167259,Fear,333
0.544121,Joy,333
0.496519,Sadness,333
0.224397,Analytical,333
0.0,Confident,333
0.087363,Tentative,333
0.389099,Openness,333
0.97093,Conscientiousness,333
0.682913,Extraversion,333
0.809531,Agreeableness,333
0.873526,Emotional Range,333
0.069813,Anger,334
0.147849,Disgust,334
0.080102,Fear,334
0.658311,Joy,334
0.511056,Sadness,334
0.0,Analytical,334
0.184621,Confident,334
0.0,Tentative,334
0.274037,Openness,334
0.967435,Conscientiousness,334
0.63283,Extraversion,334
0.973108,Agreeableness,334
0.738619,Emotional Range,334
0.083378,Anger,335
0.471776,Disgust,335
0.083731,Fear,335
0.643227,Joy,335
0.135503,Sadness,335
0.0,Analytical,335
0.0,Confident,335
0.216843,Tentative,335
0.147632,Openness,335
0.971111,Conscientiousness,335
0.761284,Extraversion,335
0.986328,Agreeableness,335
0.827871,Emotional Range,335
0.078938,Anger,336
0.521088,Disgust,336
0.091979,Fear,336
0.585708,Joy,336
0.220007,Sadness,336
0.0,Analytical,336
0.0,Confident,336
0.049279,Tentative,336
0.126088,Openness,336
0.948376,Conscientiousness,336
0.534384,Extraversion,336
0.948527,Agreeableness,336
0.634106,Emotional Range,336
0.086422,Anger,337
0.495277,Disgust,337
0.082509,Fear,337
0.65871,Joy,337
0.167202,Sadness,337
0.0,Analytical,337
0.0,Confident,337
0.197132,Tentative,337
0.188134,Openness,337
0.95314,Conscientiousness,337
0.576176,Extraversion,337
0.953404,Agreeableness,337
0.776746,Emotional Range,337
0.05552,Anger,338
0.112687,Disgust,338
0.076883,Fear,338
0.668329,Joy,338
0.103128,Sadness,338
0.0,Analytical,338
0.0,Confident,338
0.282007,Tentative,338
0.24124,Openness,338
0.657633,Conscientiousness,338
0.843798,Extraversion,338
0.963842,Agreeableness,338
0.479652,Emotional Range,338
0.094395,Anger,339
0.494427,Disgust,339
0.102,Fear,339
0.655038,Joy,339
0.138763,Sadness,339
0.0,Analytical,339
0.0,Confident,339
0.281473,Tentative,339
0.277836,Openness,339
0.792738,Conscientiousness,339
0.550504,Extraversion,339
0.880593,Agreeableness,339
0.567953,Emotional Range,339
0.073365,Anger,340
0.090677,Disgust,340
0.069116,Fear,340
0.677129,Joy,340
0.472412,Sadness,340
0.263722,Analytical,340
0.0,Confident,340
0.145225,Tentative,340
0.265535,Openness,340
0.867927,Conscientiousness,340
0.840042,Extraversion,340
0.968375,Agreeableness,340
0.637443,Emotional Range,340
0.125528,Anger,341
0.087605,Disgust,341
0.128504,Fear,341
0.626938,Joy,341
0.184132,Sadness,341
0.000773,Analytical,341
0.0,Confident,341
0.023037,Tentative,341
0.227804,Openness,341
0.82748,Conscientiousness,341
0.752726,Extraversion,341
0.762117,Agreeableness,341
0.763251,Emotional Range,341
0.070878,Anger,342
0.109551,Disgust,342
0.078234,Fear,342
0.658231,Joy,342
0.191113,Sadness,342
0.057824,Analytical,342
0.345513,Confident,342
0.0,Tentative,342
0.402016,Openness,342
0.847789,Conscientiousness,342
0.890769,Extraversion,342
0.93441,Agreeableness,342
0.748285,Emotional Range,342
0.102169,Anger,343
0.483305,Disgust,343
0.072664,Fear,343
0.663483,Joy,343
0.495399,Sadness,343
0.075802,Analytical,343
0.0,Confident,343
0.467538,Tentative,343
0.286708,Openness,343
0.903591,Conscientiousness,343
0.877076,Extraversion,343
0.9906,Agreeableness,343
0.697565,Emotional Range,343
0.063766,Anger,344
0.446113,Disgust,344
0.095216,Fear,344
0.653255,Joy,344
0.143039,Sadness,344
0.0,Analytical,344
0.015328,Confident,344
0.0,Tentative,344
0.385273,Openness,344
0.962629,Conscientiousness,344
0.86756,Extraversion,344
0.995398,Agreeableness,344
0.794786,Emotional Range,344
0.066,Anger,345
0.14146,Disgust,345
0.069197,Fear,345
0.561829,Joy,345
0.169712,Sadness,345
0.058087,Analytical,345
0.0,Confident,345
0.016212,Tentative,345
0.289476,Openness,345
0.635613,Conscientiousness,345
0.945614,Extraversion,345
0.987345,Agreeableness,345
0.596511,Emotional Range,345
0.091668,Anger,346
0.471636,Disgust,346
0.541727,Fear,346
0.573526,Joy,346
0.206129,Sadness,346
0.000451,Analytical,346
0.0,Confident,346
0.033699,Tentative,346
0.195975,Openness,346
0.972837,Conscientiousness,346
0.586133,Extraversion,346
0.65965,Agreeableness,346
0.900033,Emotional Range,346
0.087849,Anger,347
0.5265,Disgust,347
0.541458,Fear,347
0.56713,Joy,347
0.535508,Sadness,347
0.0,Analytical,347
0.0,Confident,347
0.119669,Tentative,347
0.302897,Openness,347
0.975897,Conscientiousness,347
0.576402,Extraversion,347
0.879436,Agreeableness,347
0.827675,Emotional Range,347
0.120778,Anger,348
0.135623,Disgust,348
0.530761,Fear,348
0.626082,Joy,348
0.472544,Sadness,348
0.23775,Analytical,348
0.0,Confident,348
0.24841,Tentative,348
0.369442,Openness,348
0.845947,Conscientiousness,348
0.595869,Extraversion,348
0.876984,Agreeableness,348
0.523494,Emotional Range,348
0.083574,Anger,349
0.553356,Disgust,349
0.123535,Fear,349
0.569943,Joy,349
0.471304,Sadness,349
0.0,Analytical,349
0.0,Confident,349
0.023548,Tentative,349
0.16509,Openness,349
0.784299,Conscientiousness,349
0.283228,Extraversion,349
0.891126,Agreeableness,349
0.488896,Emotional Range,349
0.10128,Anger,350
0.132822,Disgust,350
0.689636,Fear,350
0.600735,Joy,350
0.483162,Sadness,350
0.0,Analytical,350
0.0,Confident,350
0.406985,Tentative,350
0.387514,Openness,350
0.979405,Conscientiousness,350
0.758769,Extraversion,350
0.748276,Agreeableness,350
0.847304,Emotional Range,350
0.087883,Anger,351
0.446694,Disgust,351
0.080726,Fear,351
0.563701,Joy,351
0.553375,Sadness,351
0.0,Analytical,351
0.245035,Confident,351
0.0,Tentative,351
0.311978,Openness,351
0.973759,Conscientiousness,351
0.57503,Extraversion,351
0.813088,Agreeableness,351
0.865743,Emotional Range,351
0.125116,Anger,352
0.433625,Disgust,352
0.117811,Fear,352
0.571979,Joy,352
0.538911,Sadness,352
0.071497,Analytical,352
0.0,Confident,352
0.271022,Tentative,352
0.149583,Openness,352
0.723369,Conscientiousness,352
0.736815,Extraversion,352
0.897193,Agreeableness,352
0.547931,Emotional Range,352
0.117892,Anger,353
0.482703,Disgust,353
0.111865,Fear,353
0.598097,Joy,353
0.187152,Sadness,353
0.08419,Analytical,353
0.0,Confident,353
0.017678,Tentative,353
0.174388,Openness,353
0.980887,Conscientiousness,353
0.836303,Extraversion,353
0.959452,Agreeableness,353
0.791737,Emotional Range,353
0.078064,Anger,354
0.131169,Disgust,354
0.106141,Fear,354
0.633092,Joy,354
0.521493,Sadness,354
0.0,Analytical,354
0.094334,Confident,354
0.0,Tentative,354
0.298775,Openness,354
0.963598,Conscientiousness,354
0.796708,Extraversion,354
0.916077,Agreeableness,354
0.763819,Emotional Range,354
0.083274,Anger,355
0.100238,Disgust,355
0.057294,Fear,355
0.672274,Joy,355
0.144526,Sadness,355
0.0,Analytical,355
0.470962,Confident,355
0.0,Tentative,355
0.089733,Openness,355
0.971063,Conscientiousness,355
0.715988,Extraversion,355
0.990802,Agreeableness,355
0.763563,Emotional Range,355
0.072111,Anger,356
0.067832,Disgust,356
0.077879,Fear,356
0.686136,Joy,356
0.566269,Sadness,356
0.001565,Analytical,356
0.489541,Confident,356
0.0,Tentative,356
0.143728,Openness,356
0.969113,Conscientiousness,356
0.788791,Extraversion,356
0.996321,Agreeableness,356
0.836094,Emotional Range,356
0.077473,Anger,357
0.087917,Disgust,357
0.10021,Fear,357
0.636429,Joy,357
0.560847,Sadness,357
0.209894,Analytical,357
0.055692,Confident,357
0.0,Tentative,357
0.150136,Openness,357
0.83703,Conscientiousness,357
0.675368,Extraversion,357
0.951695,Agreeableness,357
0.60933,Emotional Range,357
0.103241,Anger,358
0.517881,Disgust,358
0.120179,Fear,358
0.591966,Joy,358
0.514761,Sadness,358
0.0,Analytical,358
0.0,Confident,358
2e-06,Tentative,358
0.163071,Openness,358
0.756869,Conscientiousness,358
0.757192,Extraversion,358
0.966689,Agreeableness,358
0.556873,Emotional Range,358
0.089866,Anger,359
0.523024,Disgust,359
0.083978,Fear,359
0.614206,Joy,359
0.503896,Sadness,359
0.0,Analytical,359
0.018306,Confident,359
0.0,Tentative,359
0.248641,Openness,359
0.933191,Conscientiousness,359
0.591145,Extraversion,359
0.946453,Agreeableness,359
0.716612,Emotional Range,359
0.127339,Anger,360
0.5822,Disgust,360
0.133425,Fear,360
0.594198,Joy,360
0.548986,Sadness,360
1.4e-05,Analytical,360
0.24691,Confident,360
0.0,Tentative,360
0.302645,Openness,360
0.96422,Conscientiousness,360
0.723688,Extraversion,360
0.955689,Agreeableness,360
0.834625,Emotional Range,360
0.09059,Anger,361
0.454089,Disgust,361
0.087386,Fear,361
0.599224,Joy,361
0.515251,Sadness,361
0.0,Analytical,361
0.299558,Confident,361
0.0,Tentative,361
0.279668,Openness,361
0.970152,Conscientiousness,361
0.714931,Extraversion,361
0.975545,Agreeableness,361
0.87286,Emotional Range,361
0.082183,Anger,362
0.528919,Disgust,362
0.109294,Fear,362
0.563916,Joy,362
0.490198,Sadness,362
0.251692,Analytical,362
0.280919,Confident,362
0.0,Tentative,362
0.305097,Openness,362
0.952135,Conscientiousness,362
0.895743,Extraversion,362
0.911519,Agreeableness,362
0.917506,Emotional Range,362
0.100376,Anger,363
0.159591,Disgust,363
0.121851,Fear,363
0.599519,Joy,363
0.583456,Sadness,363
0.040116,Analytical,363
0.0,Confident,363
0.00695,Tentative,363
0.285465,Openness,363
0.883533,Conscientiousness,363
0.954024,Extraversion,363
0.931007,Agreeableness,363
0.837393,Emotional Range,363
0.080376,Anger,364
0.128592,Disgust,364
0.115846,Fear,364
0.621736,Joy,364
0.16295,Sadness,364
0.253719,Analytical,364
0.0,Confident,364
0.016828,Tentative,364
0.201009,Openness,364
0.930078,Conscientiousness,364
0.723221,Extraversion,364
0.916382,Agreeableness,364
0.822084,Emotional Range,364
0.1596,Anger,365
0.157748,Disgust,365
0.522745,Fear,365
0.533845,Joy,365
0.199124,Sadness,365
0.097482,Analytical,365
0.0,Confident,365
0.039313,Tentative,365
0.197935,Openness,365
0.766909,Conscientiousness,365
0.877228,Extraversion,365
0.798417,Agreeableness,365
0.710527,Emotional Range,365
0.063895,Anger,366
0.117945,Disgust,366
0.073222,Fear,366
0.703424,Joy,366
0.11729,Sadness,366
0.0,Analytical,366
0.403727,Confident,366
0.0,Tentative,366
0.213147,Openness,366
0.957518,Conscientiousness,366
0.773005,Extraversion,366
0.9803,Agreeableness,366
0.761581,Emotional Range,366
0.094241,Anger,367
0.498474,Disgust,367
0.478167,Fear,367
0.571842,Joy,367
0.556704,Sadness,367
0.0,Analytical,367
0.0,Confident,367
0.203421,Tentative,367
0.145209,Openness,367
0.953891,Conscientiousness,367
0.754376,Extraversion,367
0.954823,Agreeableness,367
0.781257,Emotional Range,367
0.100469,Anger,368
0.526962,Disgust,368
0.118786,Fear,368
0.552268,Joy,368
0.54684,Sadness,368
0.106508,Analytical,368
0.068672,Confident,368
0.0,Tentative,368
0.279845,Openness,368
0.925705,Conscientiousness,368
0.819012,Extraversion,368
0.894955,Agreeableness,368
0.794333,Emotional Range,368
0.099884,Anger,369
0.133792,Disgust,369
0.130604,Fear,369
0.641819,Joy,369
0.532466,Sadness,369
0.0,Analytical,369
0.0,Confident,369
0.000684,Tentative,369
0.2748,Openness,369
0.98342,Conscientiousness,369
0.794717,Extraversion,369
0.97526,Agreeableness,369
0.895196,Emotional Range,369
0.105229,Anger,370
0.49551,Disgust,370
0.127682,Fear,370
0.608316,Joy,370
0.523935,Sadness,370
0.111304,Analytical,370
0.0,Confident,370
0.298153,Tentative,370
0.25915,Openness,370
0.972594,Conscientiousness,370
0.535001,Extraversion,370
0.960099,Agreeableness,370
0.818508,Emotional Range,370
0.158091,Anger,371
0.499856,Disgust,371
0.525445,Fear,371
0.128667,Joy,371
0.541791,Sadness,371
0.055121,Analytical,371
0.0,Confident,371
0.281044,Tentative,371
0.558867,Openness,371
0.524604,Conscientiousness,371
0.92967,Extraversion,371
0.723388,Agreeableness,371
0.70994,Emotional Range,371
0.074426,Anger,372
0.091013,Disgust,372
0.10343,Fear,372
0.594373,Joy,372
0.181394,Sadness,372
0.005036,Analytical,372
0.0,Confident,372
0.655225,Tentative,372
0.520092,Openness,372
0.543825,Conscientiousness,372
0.902279,Extraversion,372
0.654654,Agreeableness,372
0.636953,Emotional Range,372
0.048637,Anger,373
0.10133,Disgust,373
0.060406,Fear,373
0.710134,Joy,373
0.103593,Sadness,373
0.060554,Analytical,373
0.430281,Confident,373
0.0,Tentative,373
0.334108,Openness,373
0.891474,Conscientiousness,373
0.882541,Extraversion,373
0.919179,Agreeableness,373
0.83843,Emotional Range,373
0.118694,Anger,374
0.197168,Disgust,374
0.124305,Fear,374
0.534515,Joy,374
0.483624,Sadness,374
6e-05,Analytical,374
0.116202,Confident,374
0.0,Tentative,374
0.303457,Openness,374
0.867749,Conscientiousness,374
0.832005,Extraversion,374
0.822231,Agreeableness,374
0.62885,Emotional Range,374
0.112935,Anger,375
0.146927,Disgust,375
0.502431,Fear,375
0.568277,Joy,375
0.538952,Sadness,375
0.060085,Analytical,375
0.0,Confident,375
0.359825,Tentative,375
0.29623,Openness,375
0.881766,Conscientiousness,375
0.72616,Extraversion,375
0.688699,Agreeableness,375
0.720707,Emotional Range,375
0.052577,Anger,376
0.082838,Disgust,376
0.070814,Fear,376
0.682331,Joy,376
0.153719,Sadness,376
0.0,Analytical,376
0.0,Confident,376
0.1129,Tentative,376
0.221028,Openness,376
0.84956,Conscientiousness,376
0.45439,Extraversion,376
0.761466,Agreeableness,376
0.789098,Emotional Range,376
0.097081,Anger,377
0.123813,Disgust,377
0.096541,Fear,377
0.616439,Joy,377
0.149279,Sadness,377
0.0,Analytical,377
0.051139,Confident,377
0.0,Tentative,377
0.168382,Openness,377
0.875961,Conscientiousness,377
0.765969,Extraversion,377
0.835381,Agreeableness,377
0.833435,Emotional Range,377
0.107793,Anger,378
0.0856,Disgust,378
0.172241,Fear,378
0.299182,Joy,378
0.183998,Sadness,378
3e-06,Analytical,378
0.438359,Confident,378
0.0,Tentative,378
0.117711,Openness,378
0.957933,Conscientiousness,378
0.730429,Extraversion,378
0.963537,Agreeableness,378
0.746899,Emotional Range,378
0.057648,Anger,379
0.082625,Disgust,379
0.063276,Fear,379
0.723084,Joy,379
0.103773,Sadness,379
0.0,Analytical,379
0.0,Confident,379
0.056762,Tentative,379
0.098297,Openness,379
0.840219,Conscientiousness,379
0.496291,Extraversion,379
0.874826,Agreeableness,379
0.709042,Emotional Range,379
0.067083,Anger,380
0.091755,Disgust,380
0.074147,Fear,380
0.703739,Joy,380
0.144729,Sadness,380
0.27275,Analytical,380
0.265277,Confident,380
0.0,Tentative,380
0.390758,Openness,380
0.947863,Conscientiousness,380
0.605716,Extraversion,380
0.724983,Agreeableness,380
0.823471,Emotional Range,380
0.08473,Anger,381
0.469691,Disgust,381
0.129217,Fear,381
0.580223,Joy,381
0.487277,Sadness,381
0.0,Analytical,381
0.024156,Confident,381
0.0,Tentative,381
0.221677,Openness,381
0.963545,Conscientiousness,381
0.718568,Extraversion,381
0.776756,Agreeableness,381
0.75815,Emotional Range,381
0.070619,Anger,382
0.103618,Disgust,382
0.09914,Fear,382
0.654956,Joy,382
0.178913,Sadness,382
0.0,Analytical,382
0.0,Confident,382
0.00374,Tentative,382
0.258381,Openness,382
0.927407,Conscientiousness,382
0.794779,Extraversion,382
0.926203,Agreeableness,382
0.743474,Emotional Range,382
0.08292,Anger,383
0.111977,Disgust,383
0.061078,Fear,383
0.638699,Joy,383
0.493844,Sadness,383
0.0,Analytical,383
0.0,Confident,383
0.004091,Tentative,383
0.488299,Openness,383
0.994812,Conscientiousness,383
0.887187,Extraversion,383
0.981064,Agreeableness,383
0.931349,Emotional Range,383
0.08006,Anger,384
0.462064,Disgust,384
0.101401,Fear,384
0.628969,Joy,384
0.167258,Sadness,384
0.0,Analytical,384
0.0,Confident,384
0.009157,Tentative,384
0.381903,Openness,384
0.948786,Conscientiousness,384
0.847066,Extraversion,384
0.860306,Agreeableness,384
0.763863,Emotional Range,384
0.064473,Anger,385
0.09978,Disgust,385
0.124245,Fear,385
0.630061,Joy,385
0.170861,Sadness,385
0.264783,Analytical,385
0.0,Confident,385
0.612732,Tentative,385
0.178281,Openness,385
0.943528,Conscientiousness,385
0.809444,Extraversion,385
0.95775,Agreeableness,385
0.848325,Emotional Range,385
0.098963,Anger,386
0.492613,Disgust,386
0.482453,Fear,386
0.545377,Joy,386
0.511733,Sadness,386
0.0,Analytical,386
0.231971,Confident,386
0.0,Tentative,386
0.283168,Openness,386
0.995393,Conscientiousness,386
0.689314,Extraversion,386
0.949592,Agreeableness,386
0.944841,Emotional Range,386
0.049213,Anger,387
0.076156,Disgust,387
0.086842,Fear,387
0.674689,Joy,387
0.573262,Sadness,387
0.04213,Analytical,387
0.304131,Confident,387
0.0,Tentative,387
0.303421,Openness,387
