"cspan_id","first_name","middle_name","last_name","suffix","twitter_account","title","in_office","leadership_role","is_senator","is_representative","state","stateAbb","district","next_election","date_of_birth","age","seniority","gender","party","state_rank","votes_with_party_pct","missed_votes","missed_votes_pct","dw_nominate"
1030928,"Marcia","L.","Fudge","","RepMarciaFudge","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","11",2018,"1952-10-29 00:00:00",66,12,"F","D","",93.92,22,2.25,-0.584
1025291,"Tulsi","","Gabbard","","TulsiPress","Representative",TRUE,"",FALSE,TRUE,"Hawaii","HI","2",2018,"1981-04-12 00:00:00",37,6,"F","D","",91.47,50,5.12,-0.281
104528,"Matt","","Gaetz","","RepMattGaetz","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","1",2018,"1982-05-07 00:00:00",36,2,"M","R","",89.79,26,2.66,0.69
104067,"Mike","","Gallagher","","RepGallagher","Representative",TRUE,"",FALSE,TRUE,"Wisconsin","WI","8",2018,"1984-03-03 00:00:00",35,2,"M","R","",92.38,5,0.51,0.515
77233,"Ruben","","Gallego","","RepRubenGallego","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","7",2018,"1979-11-20 00:00:00",39,4,"M","D","",93.77,29,2.97,-0.449
18413,"John","","Garamendi","","RepGaramendi","Representative",TRUE,"",FALSE,TRUE,"California","CA","3",2018,"1945-01-24 00:00:00",74,10,"M","D","",93.12,31,3.18,-0.315
103625,"Thomas","","Garrett","","RepTomGarrett","Representative",TRUE,"",FALSE,TRUE,"Virginia","VA","5",2018,"1972-03-27 00:00:00",47,2,"M","R","",92.67,117,11.99,0.99
104895,"Greg","","Gianforte","","","Representative",TRUE,"",FALSE,TRUE,"Montana","MT","At-Large",NA,"1961-04-17 00:00:00",57,2,"M","R","",95.61,3,0.45,NA
1033844,"Bob","","Gibbs","","RepBobGibbs","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","7",2018,"1954-06-14 00:00:00",64,8,"M","R","",95.78,5,0.51,0.459
1011394,"Louie","","Gohmert","","RepLouieGohmert","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","1",2018,"1953-08-18 00:00:00",65,14,"M","R","",92.09,66,6.76,0.596
108883,"Jimmy","","Gomez","","RepJimmyGomez","Representative",TRUE,"",FALSE,TRUE,"California","CA","34",2018,"1974-11-25 00:00:00",44,2,"M","D","",93.26,21,3.34,NA
103568,"Vicente","","Gonzalez","","RepGonzalez","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","15",2018,"1967-09-04 00:00:00",51,2,"M","D","",88.69,30,3.07,-0.364
27025,"Robert","W.","Goodlatte","","RepGoodlatte","Representative",TRUE,"",FALSE,TRUE,"Virginia","VA","6",2018,"1952-09-22 00:00:00",66,26,"M","R","",97.31,9,0.92,0.495
62470,"Paul","","Gosar","","RepGosar","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","4",2018,"1958-11-22 00:00:00",60,8,"M","R","",90.3,48,4.92,0.609
9275683,"Josh","","Gottheimer","","RepJoshG","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","5",2018,"1975-03-08 00:00:00",44,2,"M","D","",82.85,8,0.82,-0.136
9268950,"Trey","","Gowdy","","TGowdySC","Representative",TRUE,"",FALSE,TRUE,"South Carolina","SC","4",2018,"1964-08-22 00:00:00",54,8,"M","R","",98.15,56,5.74,0.664
45709,"Kay","","Granger","","RepKayGranger","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","12",2018,"1943-01-18 00:00:00",76,22,"F","R","",97.57,71,7.27,0.392
9274609,"Garret","","Graves","","RepGarretGraves","Representative",TRUE,"",FALSE,TRUE,"Louisiana","LA","6",2018,"1972-01-31 00:00:00",47,4,"M","R","",93.4,22,2.25,0.499
11519,"Tom","","Graves","","RepTomGraves","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","14",2018,"1970-02-03 00:00:00",49,10,"M","R","",93.2,5,0.51,0.751
89873,"Sam","","Graves","","RepSamGraves","Representative",TRUE,"",FALSE,TRUE,"Missouri","MO","6",2018,"1963-11-07 00:00:00",55,18,"M","R","",93.45,75,7.68,0.433
1012969,"Al","","Green","","RepAlGreen","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","9",2018,"1947-09-01 00:00:00",71,14,"M","D","",93.93,20,2.05,-0.43
26156,"Gene","","Green","","RepGeneGreen","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","29",2018,"1947-10-17 00:00:00",71,26,"M","D","",90.43,36,3.69,-0.323
62766,"Morgan","","Griffith","","RepMGriffith","Representative",TRUE,"",FALSE,TRUE,"Virginia","VA","9",2018,"1958-03-15 00:00:00",61,8,"M","R","",92.81,17,1.74,0.544
1003551,"RaÃºl","M.","Grijalva","","RepraulGrijalva","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","3",2018,"1948-02-19 00:00:00",71,16,"M","D","",95.15,68,6.97,-0.596
77282,"Glenn","","Grothman","","RepGrothman","Representative",TRUE,"",FALSE,TRUE,"Wisconsin","WI","6",2018,"1955-07-03 00:00:00",63,4,"M","R","",94.11,25,2.56,0.603
1031343,"Brett","","Guthrie","","RepGuthrie","Representative",TRUE,"",FALSE,TRUE,"Kentucky","KY","2",2018,"1964-02-18 00:00:00",55,10,"M","R","",98.04,6,0.61,0.409
23476,"Luis","V.","GutiÃ©rrez","","LuisGutierrez","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","4",2018,"1953-12-10 00:00:00",65,26,"M","D","",92.47,179,18.34,-0.484
61258,"Colleen","","Hanabusa","","RepHanabusa","Representative",TRUE,"",FALSE,TRUE,"Hawaii","HI","1",2018,"1951-05-04 00:00:00",67,4,"F","D","",94.15,36,3.69,-0.374
1026745,"Karen","","Handel","","RepKHandel","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","6",2018,"1962-04-18 00:00:00",56,2,"F","R","",98.16,0,0,NA
1031347,"Gregg","","Harper","","GreggHarper","Representative",TRUE,"",FALSE,TRUE,"Mississippi","MS","3",2018,"1956-06-01 00:00:00",62,10,"M","R","",97.18,20,2.05,0.384
1033464,"Andy","","Harris","","RepAndyHarrisMD","Representative",TRUE,"",FALSE,TRUE,"Maryland","MD","1",2018,"1957-01-25 00:00:00",62,8,"M","R","",94.83,28,2.87,0.603
95050,"Vicky","","Hartzler","","RepHartzler","Representative",TRUE,"",FALSE,TRUE,"Missouri","MO","4",2018,"1960-10-13 00:00:00",58,8,"F","R","",96.14,17,1.74,0.496
1858,"Alcee","L.","Hastings","","RepHastingsFL","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","20",2018,"1936-09-05 00:00:00",82,26,"M","D","",93.33,16,1.64,-0.564
9269006,"Denny","","Heck","","RepDennyHeck","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","10",2018,"1952-07-29 00:00:00",66,6,"M","D","",92.81,3,0.31,-0.32
1003619,"Jeb","","Hensarling","","RepHensarling","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","5",2018,"1957-05-29 00:00:00",61,16,"M","R","",97.62,11,1.13,0.703
95198,"Jaime","","Herrera Beutler","","HerreraBeutler","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","3",2018,"1978-11-03 00:00:00",40,8,"F","R","",91.09,11,1.13,0.38
94974,"Jody","","Hice","","congressmanhice","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","10",2018,"1960-04-22 00:00:00",58,4,"M","R","",92.95,11,1.13,0.721
106094,"Clay","","Higgins","","RepClayHiggins","Representative",TRUE,"",FALSE,TRUE,"Louisiana","LA","3",2018,"1961-08-24 00:00:00",57,2,"M","R","",98.19,38,3.89,0.524
1013050,"Brian","","Higgins","","RepBrianHiggins","Representative",TRUE,"",FALSE,TRUE,"New York","NY","26",2018,"1959-10-06 00:00:00",59,12,"M","D","",94.88,39,4,-0.344
9265172,"French","","Hill","","RepFrenchHill","Representative",TRUE,"",FALSE,TRUE,"Arkansas","AR","2",2018,"1956-12-05 00:00:00",62,4,"M","R","",95.02,12,1.23,0.478
1031341,"Jim","","Himes","","JAHimes","Representative",TRUE,"",FALSE,TRUE,"Connecticut","CT","4",2018,"1966-07-05 00:00:00",52,10,"M","D","",91.54,18,1.84,-0.242
623728,"George","","Holding","","RepHolding","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","2",2018,"1968-04-17 00:00:00",50,6,"M","R","",93.79,10,1.02,0.657
104247,"Trey","","Hollingsworth","","reptrey","Representative",TRUE,"",FALSE,TRUE,"Indiana","IN","9",2018,"1983-09-12 00:00:00",35,2,"M","R","",95.99,29,2.97,0.47
1919,"Steny","H.","Hoyer","","WhipHoyer","Representative",TRUE,"Minority Whip",FALSE,TRUE,"Maryland","MD","5",2018,"1939-06-14 00:00:00",79,38,"M","D","",95.44,33,3.38,-0.379
79622,"Richard","","Hudson","","RepRichHudson","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","8",2018,"1971-11-04 00:00:00",47,6,"M","R","",93.34,60,6.15,0.672
622431,"Jared","","Huffman","","RepHuffman","Representative",TRUE,"",FALSE,TRUE,"California","CA","2",2018,"1964-02-18 00:00:00",55,6,"M","D","",91.66,53,5.43,-0.436
1033765,"Bill","","Huizenga","","RepHuizenga","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","2",2018,"1969-01-31 00:00:00",50,8,"M","R","",95.4,41,4.2,0.635
62575,"Randy","","Hultgren","","RepHultgren","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","14",2018,"1966-03-01 00:00:00",53,8,"M","R","",96.89,12,1.23,0.492
1032398,"Duncan","D.","Hunter","","Rep_Hunter","Representative",TRUE,"",FALSE,TRUE,"California","CA","50",2018,"1976-12-07 00:00:00",42,10,"M","R","",94.66,21,2.15,0.512
95176,"Will","","Hurd","","hurdonthehill","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","23",2018,"1977-08-19 00:00:00",41,4,"M","R","",92.77,21,2.15,0.393
90066,"Darrell","","Issa","","DarrellIssa","Representative",TRUE,"",FALSE,TRUE,"California","CA","49",2018,"1953-11-01 00:00:00",65,18,"M","R","",95.61,42,4.3,0.505
36819,"Sheila","","Jackson Lee","","JacksonLeeTX18","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","18",2018,"1950-01-12 00:00:00",69,24,"F","D","",93.44,31,3.18,-0.457
9267128,"Pramila","","Jayapal","","RepJayapal","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","7",2018,"1965-09-21 00:00:00",53,2,"F","D","",93.21,19,1.95,-0.77
79612,"Hakeem","","Jeffries","","RepJeffries","Representative",TRUE,"",FALSE,TRUE,"New York","NY","8",2018,"1970-08-04 00:00:00",48,6,"M","D","",93.94,36,3.69,-0.48
76592,"Evan","","Jenkins","","RepEvanJenkins","Representative",TRUE,"",FALSE,TRUE,"West Virginia","WV","3",2018,"1960-09-12 00:00:00",58,4,"M","R","",91.47,62,6.35,0.314
1030550,"Lynn","","Jenkins","","RepLynnJenkins","Representative",TRUE,"",FALSE,TRUE,"Kansas","KS","2",2018,"1963-06-10 00:00:00",55,10,"F","R","",93.64,32,3.28,0.524
1020576,"Hank","","Johnson","","RepHankJohnson","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","4",2018,"1954-10-02 00:00:00",64,12,"M","D","",92.54,38,3.89,-0.47
106095,"Mike","","Johnson","","RepMikeJohnson","Representative",TRUE,"",FALSE,TRUE,"Louisiana","LA","4",2018,"1972-01-30 00:00:00",47,2,"M","R","",97.17,21,2.15,0.559
623472,"Bill","","Johnson","","RepBillJohnson","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","6",2018,"1954-11-10 00:00:00",64,8,"M","R","",93.13,15,1.54,0.428
18711,"Sam","","Johnson","","SamsPressShop","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","3",2018,"1930-10-11 00:00:00",88,28,"M","R","",97.72,142,14.55,0.609
23352,"Eddie","Bernice","Johnson","","RepEBJ","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","30",2018,"1935-12-03 00:00:00",83,26,"F","D","",93.85,81,8.3,-0.486
36693,"Walter","B.","Jones","","RepWalterJones","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","3",2018,"1943-02-10 00:00:00",76,24,"M","R","",60.6,108,11.07,0.241
1022879,"Jim","","Jordan","","Jim_Jordan","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","4",2018,"1964-02-17 00:00:00",55,12,"M","R","",90.57,22,2.25,0.705
68561,"Dave","","Joyce","","RepDaveJoyce","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","14",2018,"1957-03-17 00:00:00",62,6,"M","R","",91.15,16,1.64,0.256
1458,"Marcy","","Kaptur","","RepMarcyKaptur","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","9",2018,"1946-06-17 00:00:00",72,36,"F","D","",93.32,18,1.84,-0.35
76367,"John","","Katko","","RepJohnKatko","Representative",TRUE,"",FALSE,TRUE,"New York","NY","24",2018,"1962-11-09 00:00:00",56,4,"M","R","",87.91,33,3.38,0.209
61856,"Bill","","Keating","","USRepKeating","Representative",TRUE,"",FALSE,TRUE,"Massachusetts","MA","9",2018,"1952-09-06 00:00:00",66,8,"M","D","",94.36,18,1.84,-0.327
97322,"Trent","","Kelly","","reptrentkelly","Representative",TRUE,"",FALSE,TRUE,"Mississippi","MS","1",2018,"1966-03-01 00:00:00",53,4,"M","R","",96.91,5,0.51,0.566
70399,"Robin","","Kelly","","RepRobinKelly","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","2",2018,"1956-04-30 00:00:00",62,6,"F","D","",94.8,33,3.38,-0.458
62696,"Mike","","Kelly","","MikeKellyPA","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","3",2018,"1948-05-10 00:00:00",70,8,"M","R","",95.39,22,2.25,0.318
79948,"Joseph","P.","Kennedy","III","RepJoeKennedy","Representative",TRUE,"",FALSE,TRUE,"Massachusetts","MA","4",2018,"1980-10-04 00:00:00",38,6,"M","D","",94.78,94,9.63,-0.433
31129,"Ro","","Khanna","","RepRoKhanna","Representative",TRUE,"",FALSE,TRUE,"California","CA","17",2018,"1976-09-13 00:00:00",42,2,"M","D","",94,10,1.02,-0.578
79707,"Ruben","","Kihuen","","RepKihuen","Representative",TRUE,"",FALSE,TRUE,"Nevada","NV","4",2018,"1980-04-25 00:00:00",38,2,"M","D","",93.34,30,3.07,-0.357
623723,"Dan","","Kildee","","RepDanKildee","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","5",2018,"1958-08-11 00:00:00",60,6,"M","D","",93.79,10,1.02,-0.411
68310,"Derek","","Kilmer","","RepDerekKilmer","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","6",2018,"1974-01-01 00:00:00",45,6,"M","D","",93.84,2,0.2,-0.304
45870,"Ron","","Kind","","RepRonKind","Representative",TRUE,"",FALSE,TRUE,"Wisconsin","WI","3",2018,"1963-03-16 00:00:00",56,22,"M","D","",90.19,38,3.89,-0.264
26487,"Peter","T.","King","","RepPeteKing","Representative",TRUE,"",FALSE,TRUE,"New York","NY","2",2018,"1944-04-05 00:00:00",75,26,"M","R","",92,38,3.89,0.26
1003590,"Steve","","King","","SteveKingIA","Representative",TRUE,"",FALSE,TRUE,"Iowa","IA","4",2018,"1949-05-28 00:00:00",69,16,"M","R","",95.75,11,1.13,0.617
62573,"Adam","","Kinzinger","","RepKinzinger","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","16",2018,"1978-02-27 00:00:00",41,8,"M","R","",90.51,7,0.72,0.271
76118,"Steve","","Knight","","SteveKnight25","Representative",TRUE,"",FALSE,TRUE,"California","CA","25",2018,"1966-12-17 00:00:00",52,4,"M","R","",92.86,9,0.92,0.405
103408,"Raja","","Krishnamoorthi","","congressmanraja","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","8",2018,"1973-07-19 00:00:00",45,2,"M","D","",94.25,2,0.2,-0.316
62650,"Ann","McLane","Kuster","","RepAnnieKuster","Representative",TRUE,"",FALSE,TRUE,"New Hampshire","NH","2",2018,"1956-09-05 00:00:00",62,6,"F","D","",91.55,41,4.2,-0.257
28903,"David","","Kustoff","","repdavidkustoff","Representative",TRUE,"",FALSE,TRUE,"Tennessee","TN","8",2018,"1966-10-08 00:00:00",52,2,"M","R","",97.81,16,1.64,0.54
94987,"RaÃºl","","Labrador","","Raul_Labrador","Representative",TRUE,"",FALSE,TRUE,"Idaho","ID","1",2018,"1967-12-08 00:00:00",51,8,"M","R","",93.94,134,13.73,0.727
70020,"Darin","M.","LaHood","","RepLaHood","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","18",2018,"1968-07-05 00:00:00",50,2,"M","R","",93.2,6,0.61,0.449
68493,"Doug","","LaMalfa","","RepLaMalfa","Representative",TRUE,"",FALSE,TRUE,"California","CA","1",2018,"1960-07-02 00:00:00",58,6,"M","R","",96.64,23,2.36,0.56
NA,"Conor","","Lamb","","","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","18",NA,"1984-06-27 00:00:00",34,2,"M","D","",88.1,0,0,NA
1022846,"Doug","","Lamborn","","RepDLamborn","Representative",TRUE,"",FALSE,TRUE,"Colorado","CO","5",2018,"1954-05-24 00:00:00",64,12,"M","R","",96.89,12,1.23,0.69
1031349,"Leonard","","Lance","","RepLanceNJ7","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","7",2018,"1952-06-25 00:00:00",66,10,"M","R","",85.83,2,0.2,0.335
86608,"Jim","","Langevin","","JimLangevin","Representative",TRUE,"",FALSE,TRUE,"Rhode Island","RI","2",2018,"1964-04-22 00:00:00",54,18,"M","D","",95.11,14,1.43,-0.375
86610,"Rick","","Larsen","","RepRickLarsen","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","2",2018,"1965-06-15 00:00:00",53,18,"M","D","",94.15,36,3.69,-0.365
36596,"John","B.","Larson","","RepJohnLarson","Representative",TRUE,"",FALSE,TRUE,"Connecticut","CT","1",2018,"1948-07-22 00:00:00",70,20,"M","D","",94.26,52,5.33,-0.4
1028071,"Robert","E.","Latta","","BobLatta","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","5",2018,"1956-04-18 00:00:00",62,12,"M","R","",96.41,0,0,0.519
79924,"Brenda","","Lawrence","","RepLawrence","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","14",2018,"1954-10-18 00:00:00",64,4,"F","D","",95.05,27,2.77,-0.451
90480,"Al","","Lawson","","RepAlLawsonJr","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","5",2018,"1948-09-21 00:00:00",70,2,"M","D","",91.12,75,7.68,-0.252
54579,"Barbara","","Lee","","RepBarbaraLee","Representative",TRUE,"",FALSE,TRUE,"California","CA","13",2018,"1946-07-16 00:00:00",72,22,"F","D","",92.57,20,2.05,-0.686
NA,"Debbie","","Lesko","","","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","8",NA,"1958-11-14 00:00:00",60,2,"F","R","",93.81,0,0,NA
251,"Sander","M.","Levin","","RepSandyLevin","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","9",2018,"1931-09-06 00:00:00",87,36,"M","D","",95.59,0,0,-0.377
155,"Jason","","Lewis","","RepJasonLewis","Representative",TRUE,"",FALSE,TRUE,"Minnesota","MN","2",2018,"1955-09-23 00:00:00",63,2,"M","R","",96.31,1,0.1,0.488
2528,"John","","Lewis","","RepJohnLewis","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","5",2018,"1940-02-21 00:00:00",79,32,"M","D","",94.4,66,6.76,-0.589
28076,"Ted","","Lieu","","RepTedLieu","Representative",TRUE,"",FALSE,TRUE,"California","CA","33",2018,"1969-03-29 00:00:00",50,4,"M","D","",93.83,101,10.35,-0.352
1013046,"Daniel","","Lipinski","","RepLipinski","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","3",2018,"1966-07-15 00:00:00",52,14,"M","D","",88.85,25,2.56,-0.234
30867,"Frank","A.","LoBiondo","","RepLoBiondo","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","2",2018,"1946-05-12 00:00:00",72,24,"M","R","",83.06,8,0.82,0.211
1022883,"Dave","","Loebsack","","DaveLoebsack","Representative",TRUE,"",FALSE,TRUE,"Iowa","IA","2",2018,"1952-12-23 00:00:00",66,12,"M","D","",91.13,18,1.84,-0.278
36520,"Zoe","","Lofgren","","RepZoeLofgren","Representative",TRUE,"",FALSE,TRUE,"California","CA","19",2018,"1947-12-21 00:00:00",71,24,"F","D","",93.05,27,2.77,-0.401
61880,"Billy","","Long","","USRepLong","Representative",TRUE,"",FALSE,TRUE,"Missouri","MO","7",2018,"1955-08-11 00:00:00",63,8,"M","R","",97,109,11.17,0.56
76165,"Barry","","Loudermilk","","RepLoudermilk","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","11",2018,"1963-12-22 00:00:00",55,4,"M","R","",96.77,78,7.99,0.673
67205,"Mia","","Love","","repmialove","Representative",TRUE,"",FALSE,TRUE,"Utah","UT","4",2018,"1975-12-06 00:00:00",43,4,"F","R","",95.67,7,0.72,0.569
93815,"Alan","","Lowenthal","","RepLowenthal","Representative",TRUE,"",FALSE,TRUE,"California","CA","47",2018,"1941-03-08 00:00:00",78,6,"M","D","",94.3,29,2.97,-0.441
6110,"Nita","M.","Lowey","","NitaLowey","Representative",TRUE,"",FALSE,TRUE,"New York","NY","17",2018,"1937-07-05 00:00:00",81,30,"F","D","",95.16,4,0.41,-0.388
35692,"Frank","D.","Lucas","","RepFrankLucas","Representative",TRUE,"",FALSE,TRUE,"Oklahoma","OK","3",2018,"1960-01-06 00:00:00",59,26,"M","R","",96.69,8,0.82,0.363
1031348,"Blaine","","Luetkemeyer","","RepBlainePress","Representative",TRUE,"",FALSE,TRUE,"Missouri","MO","3",2018,"1952-05-07 00:00:00",66,10,"M","R","",97.21,9,0.92,0.445
1031351,"Ben","Ray","Luján","","RepBenRayLujan","Representative",TRUE,"",FALSE,TRUE,"New Mexico","NM","3",2018,"1972-06-07 00:00:00",46,10,"M","D","",94.86,3,0.31,-0.369
94791,"Michelle","","Lujan Grisham","","RepLujanGrisham","Representative",TRUE,"",FALSE,TRUE,"New Mexico","NM","1",2018,"1959-10-24 00:00:00",59,6,"F","D","",92.28,26,2.67,-0.323
1000222,"Stephen","F.","Lynch","","RepStephenLynch","Representative",TRUE,"",FALSE,TRUE,"Massachusetts","MA","8",2018,"1955-03-31 00:00:00",64,18,"M","D","",92.67,35,3.59,-0.352
76315,"Tom","","MacArthur","","RepTomMacArthur","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","3",2018,"1960-10-16 00:00:00",58,4,"M","R","",88.7,11,1.13,0.209
79760,"Sean","Patrick","Maloney","","RepSeanMaloney","Representative",TRUE,"",FALSE,TRUE,"New York","NY","18",2018,"1966-07-30 00:00:00",52,6,"M","D","",91.07,13,1.33,-0.23
26162,"Carolyn","B.","Maloney","","RepMaloney","Representative",TRUE,"",FALSE,TRUE,"New York","NY","12",2018,"1946-02-19 00:00:00",73,26,"F","D","",94.55,41,4.2,-0.385
1013059,"Kenny","","Marchant","","RepKenMarchant","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","24",2018,"1951-02-23 00:00:00",68,14,"M","R","",95.87,55,5.64,0.602
95129,"Tom","","Marino","","RepTomMarino","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","10",2018,"1952-08-15 00:00:00",66,8,"M","R","",95.06,86,8.81,0.351
103425,"Roger","","Marshall","","","Representative",TRUE,"",FALSE,TRUE,"Kansas","KS","1",2018,"1960-08-09 00:00:00",58,2,"M","R","",95.89,3,0.31,0.542
79951,"Thomas","","Massie","","RepThomasMassie","Representative",TRUE,"",FALSE,TRUE,"Kentucky","KY","4",2018,"1971-01-13 00:00:00",48,8,"M","R","",79.61,10,1.02,0.669
104540,"Brian","","Mast","","repbrianmast","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","18",2018,"1980-07-10 00:00:00",38,2,"M","R","",89.27,7,0.72,0.346
26602,"Doris","","Matsui","","DorisMatsui","Representative",TRUE,"",FALSE,TRUE,"California","CA","6",2018,"1944-09-25 00:00:00",74,14,"F","D","",94.8,15,1.54,-0.436
85231,"Kevin","","McCarthy","","GOPLeader","Representative",TRUE,"Majority Leader",FALSE,TRUE,"California","CA","23",2018,"1965-01-26 00:00:00",54,12,"M","R","",97.93,11,1.13,0.462
1013056,"Michael","","McCaul","","RepMcCaul","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","10",2018,"1962-01-14 00:00:00",57,14,"M","R","",97.8,23,2.36,0.45
30359,"Tom","","McClintock","","RepMcClintock","Representative",TRUE,"",FALSE,TRUE,"California","CA","4",2018,"1956-07-10 00:00:00",62,10,"M","R","",95.03,10,1.02,0.744
86670,"Betty","","McCollum","","BettyMcCollum04","Representative",TRUE,"",FALSE,TRUE,"Minnesota","MN","4",2018,"1954-07-12 00:00:00",64,18,"F","D","",93.87,14,1.43,-0.421
103621,"A.","Donald","McEachin","","RepMcEachin","Representative",TRUE,"",FALSE,TRUE,"Virginia","VA","4",2018,"1961-10-10 00:00:00",57,2,"M","D","",94.05,35,3.59,-0.444
45976,"Jim","","McGovern","","RepMcGovern","Representative",TRUE,"",FALSE,TRUE,"Massachusetts","MA","2",2018,"1959-11-20 00:00:00",59,22,"M","D","",93.53,17,1.74,-0.537
1007062,"Patrick","T.","McHenry","","PatrickMcHenry","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","10",2018,"1975-10-22 00:00:00",43,14,"M","R","",98.13,14,1.43,0.582
9269013,"David","","McKinley","","RepMcKinley","Representative",TRUE,"",FALSE,TRUE,"West Virginia","WV","1",2018,"1947-03-28 00:00:00",72,8,"M","R","",89.71,4,0.41,0.29
1013063,"Cathy","","McMorris Rodgers","","CathyMcMorris","Representative",TRUE,"Conference Chair",FALSE,TRUE,"Washington","WA","5",2018,"1969-05-22 00:00:00",49,14,"F","R","",97.64,2,0.2,0.43
1021667,"Jerry","","McNerney","","RepMcNerney","Representative",TRUE,"",FALSE,TRUE,"California","CA","9",2018,"1951-06-18 00:00:00",67,12,"M","D","",93.34,45,4.61,-0.258
29126,"Martha","","McSally","","RepMcSally","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","2",2018,"1966-03-22 00:00:00",53,4,"F","R","",91.62,21,2.15,0.337
79621,"Mark","","Meadows","","RepMarkMeadows","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","11",2018,"1959-07-28 00:00:00",59,6,"M","R","",96.3,30,3.07,0.626
1033856,"Pat","","Meehan","","RepMeehan","Representative",FALSE,"",FALSE,TRUE,"Pennsylvania","PA","7",2018,"1955-10-20 00:00:00",63,8,"M","R","",89.19,18,2.05,0.221
53469,"Gregory","W.","Meeks","","RepGregoryMeeks","Representative",TRUE,"",FALSE,TRUE,"New York","NY","5",2018,"1953-09-25 00:00:00",65,22,"M","D","",92.84,54,5.53,-0.417
68411,"Grace","","Meng","","RepGraceMeng","Representative",TRUE,"",FALSE,TRUE,"New York","NY","6",2018,"1975-10-01 00:00:00",43,6,"F","D","",93.96,33,3.38,-0.38
11245,"Luke","","Messer","","RepLukeMesser","Representative",TRUE,"Policy Committee Chair",FALSE,TRUE,"Indiana","IN","6",2018,"1969-02-27 00:00:00",50,6,"M","R","",96.17,62,6.35,0.561
103809,"Paul","","Mitchell","","RepPaulMitchell","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","10",2018,"1961-05-08 00:00:00",57,2,"M","R","",96.38,9,0.92,0.439
76660,"John","","Moolenaar","","RepMoolenaar","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","4",2018,"1961-05-08 00:00:00",57,4,"M","R","",95.28,1,0.1,0.4
